University,Academic Boycotter Name,Auto Increment
University of California System,Ricardo Dominguez,1093
University of California System,Donald Donham,1094
University of California System,Jennifer Doyle,1095
University of California System,Khaled Abou El Fadl,1098
University of California System,Omnia El Shakry,1099
University of California System,Michelle Erai,1100
University of California System,Samera Esmeir,1101
University of California System,Keith Feldman,1102
University of California System,Carla Freccero,1103
University of California System,Margaret Ferguson,1104
University of California System,Mariane Ferme,1105
University of California System,Mayanthi Fernando,1106
University of California System,Gary Fields,1107
University of California System,Aisha Finch,1108
University of California System,John Foran,1109
University of California System,Jeff Fort,1110
University of California System,Kathleen Frederickson,1111
University of California System,Beth Freeman,1112
University of California System,Diane Fujino,1113
University of California System,Nouri Gana,1115
University of California System,Jess Ghannam,1116
University of California System,Bishnupriya Ghosh,1117
University of California System,Mishuana Goeman,1118
University of California System,Tanya Golash-Boza,1119
University of California System,Camilo Gomez-Rivas,1120
University of California System,Yogita Goyal,1122
University of California System,Jody Greene,1123
University of California System,Akhil Gupta,1124
University of California System,Christian Haesemeyer,1126
University of California System,Sherine Hafez,1127
University of California System,Lisa Hajjar,1128
University of California System,Sora Han,1132
University of California System,Marta Hernández-Salván,1136
University of California System,Charles Hirschkind,1137
University of California System,Seth Holmes,1138
University of California System,Christine Hong,1139
University of California System,Hsuan Hsu,1140
University of California System,Adria L. Imada,1141
University of California System,Rana Jaleel,1143
University of California System,Adriana Johnson,1144
University of California System,Suad Joseph,1145
University of California System,Laurie Kain-Hart,1146
University of California System,Laura Kang,1147
University of California System,Caren Kaplan,1148
University of California System,Anneeth Kaur-Hundle,1150
University of California System,Robin D.G. Kelley,1151
University of California System,Roshanak Kheshti,1152
University of California System,Eleana Kim,1154
University of California System,Richard Kim,1156
University of California System,Alan Klima,1159
University of California System,Mariam Lam,1160
University of California System,Neil Larsen,1161
University of California System,Amanda Lashaw,1162
University of California System,Kimberly Lau,1163
University of California System,Julia Lee,1167
University of California System,Mark LeVine,1168
University of California System,Esther Lezra,1169
University of California System,David Lloyd,1170
University of California System,Saba Mahmood,1171
University of California System,Robyn Magalit Rodriguez,1172
University of California System,Lilith Mahmud,1173
University of California System,Sunaina Maira,1174
University of California System,Saree Makdisi,1175
University of California System,Amina Mama,1177
University of California System,Purnima Mankekar,1178
University of California System,Curtis Marez,1179
University of California System,Elizabeth Miller,1181
University of California System,Flagg Miller,1182
University of California System,Glen Mimura,1183
University of California System,Susette Min,1184
University of California System,Nick Mitchell,1185
University of California System,Minoo Moallem,1186
University of California System,Liron Mor,1189
University of California System,Patricia Morton,1190
University of California System,Aamir Mufti,1193
University of California System,David Naguib-Pellow,1196
University of California System,Geoffrey G. O’Brien,1197
University of California System,Marcia Ochoa,1198
University of California System,Laura O’Connor,1199
University of California System,Sherry Ortner,1202
University of California System,Stefania Pandolfo,1203
University of California System,Kris Peterson,1205
University of California System,Kavita Philip,1206
University of California System,Jemima Pierre,1207
University of California System,Beatrice Pita,1208
University of California System,Michael Provence,1211
University of California System,R. Radhakrishnan,1213
University of California System,Noha Radwan,1214
University of California System,Leigh Raiford,1215
University of California System,William Robinson,1216
University of California System,Dylan Rodriguez,1217
University of California System,Juana María Rodríguez,1218
University of California System,Stephen Roddy,1219
University of California System,Parama Roy,1221
University of California System,Adam Sabra,1223
University of California System,Jeffrey Sacks,1224
University of California System,Poulomi Saha,1225
University of California System,Amrah Salomon,1226
University of California System,Chela Sandoval,1228
University of California System,Bhaskar Sarkar,1229
University of California System,V. Mylo Schaaf,1230
University of California System,Christina Schwenkel,1232
University of California System,Sarita See,1233
University of California System,Sherene Seikaly,1234
University of California System,Jocelyn Sharlet,1235
University of California System,Setsu Shigematsu,1236
University of California System,Magid Shihade,1237
University of California System,Julia Simon,1238
University of California System,David Simpson,1239
University of California System,Jenny Sharp,1240
University of California System,Susan Slyomovics,1242
University of California System,Andrea Smith,1243
University of California System,David Smith,1244
University of California System,Paul Spickard,1245
University of California System,Smriti Srinivas,1246
University of California System,Eric Stanley,1247
University of California System,Emma Stapely,1248
University of California System,Shelley Streeby,1249
University of California System,David Stein,1250
University of California System,Rei Terada,1253
University of California System,Baki Tezcan,1254
University of California System,Charles Thorpe,1255
University of California System,Caroline Valverde,1257
University of California System,Stefano Varese,1258
University of California System,Evan Watkins,1260
University of California System,Devra Weber,1261
University of California System,Brad Werner,1262
University of California System,Tiffany Willoughby-Herard,1264
University of California System,Traise Yamamoto,1266
University of California System,Zaina Zaatari,1267
University of California System,Leslie Salzinger,2090
University of California System,Charmaine Chua,2167
University of California System,Sherine Hamdy,2220
University of California System,Gina Athena Ulysse,2221
University of California System,Adam Benkato,4035
University of California System,Anne Walsh,4036
University of California System,Ashton Wesner,4037
University of California System,Debarati Sanyal,4039
University of California System,Jill Miller,4040
University of California System,Leti Volpp,4041
University of California System,Pablo Gonzàlez ,4042
University of California System,Sharad Chari,4043
University of California System,Anjali Nath,4045
University of California System,Corrie Decker,4046
University of California System,Dena Al-Adeeb,4047
University of California System,Gabi Kirk,4048
University of California System,Justin Leroy,4049
University of California System,Noah Guynn,4050
University of California System,Peggy Kyoungwon Lee,4051
University of California System,Yasmine Hachimi,4052
University of California System,John Smolenski,4053
University of California System,Beheroze Shroff,4054
University of California System,Margherita Long,4055
University of California System,Nasrin Rahimieh,4056
University of California System,Simon Leung,4058
University of California System,Susan Morrissey,4059
University of California System,Yousuf Al-Bulushi,4060
University of California System,Adam Moore,4061
University of California System,Adriana Vazquez,4062
University of California System,Ananya Roy,4064
University of California System,Carlos Santos,4065
University of California System,Chris Zepeda-Millan,4066
University of California System,Desi Small-Rodrigue,4068
University of California System,Eric Sheppard,4069
University of California System,Evyn Lê Espiritu Gandhi,4070
University of California System,Grace Kyungwon Hong,4072
University of California System,Hannah C Appel,4073
University of California System,Jasleen Kohli,4074
University of California System,Jennifer Chun,4075
University of California System,Kathlyn M. Cooney,4076
University of California System,Kyle T. Mays,4077
University of California System,Lieba Faier,4078
University of California System,Loubna Qutami,4079
University of California System,Lucy MSP Burns,4080
University of California System,Maite Zubiaurre,4081
University of California System,Peter James Hudson,4082
University of California System,S.A. Smythe,4083
University of California System,Shaina Potts,4084
University of California System,Summer Kim Lee,4085
University of California System,Augustine J. Kposowa,4086
University of California System,Brandon Andrew Robinson,4087
University of California System,Donatella Galella,4088
University of California System,Freya Schiwy,4089
University of California System,João Costa Vargas,4090
University of California System,Keith Miyake,4091
University of California System,Latipa (née Michelle Dizon),4092
University of California System,Mark Minch-de Leon,4093
University of California System,Crystal Mun-hye Baik,4094
University of California System,Amanda Batarseh,4095
University of California System,Andrea Mendoza,4096
University of California System,Carol Arcos Herrera,4097
University of California System,Erin Hill,4098
University of California System,Fernando Domínguez Rubio,4100
University of California System,Jin-Kyung Lee,4101
University of California System,Lilly Irani,4102
University of California System,Ross Frank,4103
University of California System,Wendy Matsumura,4104
University of California System,Yến Lê Espirituu,4105
University of California System,Luis Martín-Cabrera,4106
University of California System,Joseph Zamaria,4107
University of California System,Bassam Bamieh,4108
University of California System,Alice O'Connor,4109
University of California System,Bernadette Andrea,4110
University of California System,Cecilia Méndez ,4111
University of California System,Constance Penley,4112
University of California System,Daniel Masterson,4113
University of California System,Elizabeth DePalma Digeser,4114
University of California System,Erika Rappaport,4115
